Time (GMT-04:00),Transverse accel - peaks,Longitudinal accel - peaks,Heat flux - average,Skin temp - average,Transverse accel - average,Longitudinal accel - average,Near-body temp - average,Transverse accel - MAD,Longitudinal accel - MAD,Step Counter,GSR - average,Lying down,Sleep,Physical Activity,Energy expenditure,Sedentary,Moderate,Vigorous,Very Vigorous,METS
39015.3569444,46.0,28.0,43.2985458374,32.96692276,-0.884265303612,0.112958475947,32.7222099304,0.131918370724,0.117134951055,0.0,0.0718051791191,1.0,1.0,0.0,1.52794539928,1.0,0.0,0.0,0.0,1.15492761135
39015.3576389,6.0,2.0,40.7124900818,33.0338172913,-0.92136734724,0.150609001517,32.8110961914,0.0659591853619,0.0502006933093,0.0,0.0725379958749,1.0,0.0,0.0,1.5161267519,1.0,0.0,0.0,0.0,1.14599430561
39015.3583333,15.0,13.0,41.9751586914,33.1007766724,-0.859530627728,0.0543910041451,32.8778343201,0.0989387780428,0.100401386619,0.0,0.0740036219358,1.0,0.0,0.0,1.53458619118,1.0,0.0,0.0,0.0,1.15994715691
39015.3590278,0.0,0.0,42.02759552,33.1454544067,-0.843040823936,0.0167404841632,32.9223632812,0.0494693890214,0.0167335644364,0.0,0.0725379958749,1.0,1.0,0.0,1.46917057037,1.0,0.0,0.0,0.0,1.11050152779
39015.3597222,3.0,1.0,43.2407112122,33.167804718,-0.867775559425,0.0167404841632,32.9446411133,0.0329795926809,0.0334671288729,0.0,0.0710723698139,1.0,1.0,0.0,1.43913209438,1.0,0.0,0.0,0.0,1.08779633045
39015.3604167,0.0,0.0,44.1578521729,33.1901626587,-0.871897995472,0.0167404841632,32.9446411133,0.0164897963405,0.0334671288729,0.0,0.0703395679593,1.0,1.0,0.0,1.43195509911,1.0,0.0,0.0,0.0,1.08237147331
39015.3611111,0.0,0.0,44.751411438,33.1901626587,-0.871897995472,0.0167404841632,32.96692276,0.0164897963405,0.0502006933093,0.0,0.0703395679593,1.0,1.0,0.0,1.45269680023,1.0,0.0,0.0,0.0,1.09804952145
39015.3618056,1.0,0.0,45.6693611145,33.2125282288,-0.871897995472,0.0167404841632,32.9892158508,0.0329795926809,0.0502006933093,0.0,0.0703395679593,1.0,1.0,0.0,1.46834695339,1.0,0.0,0.0,0.0,1.10987901688
39015.3625,0.0,0.0,46.2909812927,33.2349014282,-0.871897995472,0.0167404841632,33.0115127563,0.0494693890214,0.0502006933093,0.0,0.0703395679593,1.0,1.0,0.0,1.47486102581,1.0,0.0,0.0,0.0,1.11480271816
39015.3631944,6.0,3.0,46.941280365,33.2796707153,-0.851285755634,0.0167404841632,33.0338172913,0.0494693890214,0.0502006933093,0.0,0.0747364461422,1.0,1.0,0.0,1.4762455225,1.0,0.0,0.0,0.0,1.11584925652
39015.3638889,0.0,0.0,46.9695777893,33.302066803,-0.834795951843,0.0125570930541,33.0561294556,0.0329795926809,0.0502006933093,0.0,0.0747364461422,1.0,1.0,0.0,1.47591924667,1.0,0.0,0.0,0.0,1.1156026125
39015.3645833,1.0,0.0,47.2952919006,33.32447052,-0.834795951843,0.0125570930541,33.0784492493,0.0329795926809,0.0502006933093,0.0,0.0732708126307,1.0,1.0,0.0,1.47586095333,1.0,0.0,0.0,0.0,1.11555862427
39015.3652778,0.0,0.0,47.6212692261,33.3468780518,-0.834795951843,0.0125570930541,33.1007766724,0.0329795926809,0.0502006933093,0.0,0.0732708126307,1.0,1.0,0.0,1.47586095333,1.0,0.0,0.0,0.0,1.11555862427
39015.3659722,7.0,3.0,47.9475135803,33.3692970276,-0.847163259983,0.0376574397087,33.1231117249,0.0494693890214,0.0502006933093,0.0,0.0740036219358,1.0,1.0,0.0,1.47621703148,1.0,0.0,0.0,0.0,1.11582767963
39015.3666667,0.0,0.0,48.2740287781,33.3917236328,-0.855408191681,0.0543910041451,33.1454544067,0.0494693890214,0.0502006933093,0.0,0.0747364461422,1.0,1.0,0.0,1.47624611855,1.0,0.0,0.0,0.0,1.11584973335
39015.3673611,6.0,3.0,48.0053329468,33.4141578674,-0.859530627728,0.0376574397087,33.167804718,0.0659591853619,0.0669342577457,0.0,0.075469262898,1.0,1.0,0.0,1.49161422253,1.0,0.0,0.0,0.0,1.12746596336
39015.3680556,44.0,47.0,56.9361763,33.4141578674,-0.150469392538,-0.242629766464,33.1454544067,0.247346937656,0.150602072477,0.0,0.0747364461422,1.0,0.0,0.0,1.56069517136,1.0,0.0,0.0,0.0,1.17968213558
39015.36875,2.0,1.0,93.7669143677,33.2349014282,0.612183690071,-0.435065746307,32.9000968933,0.0329795926809,0.0334671288729,0.0,0.0732708126307,1.0,0.0,0.0,1.51902627945,1.0,0.0,0.0,0.0,1.1481859684
39015.3694444,0.0,0.0,113.424819946,33.0115127563,0.603938817978,-0.435065746307,32.6112670898,0.0494693890214,0.0502006933093,0.0,0.0732708126307,1.0,1.0,0.0,1.48619425297,1.0,0.0,0.0,0.0,1.12336921692
39015.3701389,0.0,0.0,121.820617676,32.8110961914,0.603938817978,-0.435065746307,32.4120178223,0.0494693890214,0.0502006933093,0.0,0.0725379958749,1.0,0.0,0.0,1.47317183018,1.0,0.0,0.0,0.0,1.11352598667
39015.3708333,0.0,0.0,129.691116333,32.6556243896,0.603938817978,-0.435065746307,32.2133331299,0.0494693890214,0.0502006933093,0.0,0.0725379958749,1.0,0.0,0.0,1.4733235836,1.0,0.0,0.0,0.0,1.11364066601
39015.3715278,35.0,38.0,128.446395874,32.50050354,0.364836752415,-0.389048457146,32.0811882019,0.197877556086,0.167335644364,3.0,0.0740036219358,1.0,1.0,0.0,1.55646574497,1.0,0.0,0.0,0.0,1.17648530006
39015.3722222,1.0,0.0,109.39289856,32.50050354,0.191693887115,-0.330480992794,32.1031951904,0.0494693890214,0.0669342577457,0.0,0.0710723698139,1.0,0.0,0.0,1.55314302444,1.0,0.0,0.0,0.0,1.17397379875
39015.3729167,0.0,0.0,99.7151947021,32.50050354,0.191693887115,-0.330480992794,32.1472320557,0.0659591853619,0.0502006933093,0.0,0.0696067586541,1.0,1.0,0.0,1.5141261816,1.0,0.0,0.0,0.0,1.14448213577
39015.3736111,0.0,0.0,91.8350906372,32.5226402283,0.191693887115,-0.330480992794,32.1912918091,0.0494693890214,0.0502006933093,0.0,0.0688739567995,1.0,1.0,0.0,1.48504853249,1.0,0.0,0.0,0.0,1.12250316143
39015.3743056,0.0,0.0,85.7099533081,32.5447883606,0.191693887115,-0.330480992794,32.2353820801,0.0494693890214,0.0502006933093,0.0,0.0681411549449,1.0,1.0,0.0,1.47537875175,1.0,0.0,0.0,0.0,1.11519408226
39015.375,0.0,0.0,80.4980773926,32.589099884,0.191693887115,-0.330480992794,32.2574386597,0.0494693890214,0.0502006933093,0.0,0.0681411549449,1.0,1.0,0.0,1.47435879707,1.0,0.0,0.0,0.0,1.11442315578
39015.3756944,44.0,37.0,81.0857849121,32.589099884,0.348346948624,-0.351397931576,32.279499054,0.164897963405,0.133868515491,0.0,0.0674083530903,1.0,1.0,0.0,1.53709244728,1.0,0.0,0.0,0.0,1.16184163094
39015.3763889,0.0,0.0,74.9495849609,32.6112670898,0.426673471928,-0.313747406006,32.3015670776,0.0494693890214,0.0502006933093,0.0,0.0674083530903,1.0,1.0,0.0,1.52287602425,1.0,0.0,0.0,0.0,1.15109586716
39015.3770833,0.0,0.0,67.0763473511,32.6556243896,0.426673471928,-0.313747406006,32.367816925,0.0494693890214,0.0502006933093,0.0,0.0681411549449,1.0,1.0,0.0,1.49570393562,1.0,0.0,0.0,0.0,1.13055729866
39015.3777778,1.0,0.0,62.4626159668,32.7222099304,0.426673471928,-0.313747406006,32.4562454224,0.0494693890214,0.0502006933093,0.0,0.0688739567995,1.0,0.0,0.0,1.47856116295,1.0,0.0,0.0,0.0,1.11759960651
39015.3784722,0.0,0.0,59.3144111633,32.7888641357,0.426673471928,-0.313747406006,32.5226402283,0.0494693890214,0.0502006933093,0.0,0.0688739567995,1.0,1.0,0.0,1.47438788414,1.0,0.0,0.0,0.0,1.11444509029
39015.3791667,54.0,60.0,60.5253143311,32.8110961914,-0.043285716325,-0.200795859098,32.5447883606,0.313306123018,0.200802773237,0.0,0.0710723698139,1.0,1.0,0.0,1.57362747192,1.0,0.0,0.0,0.0,1.18945729733
39015.3798611,0.0,0.0,58.7862129211,32.8333358765,-0.35246938467,-0.0334602072835,32.5669403076,0.0494693890214,0.0502006933093,0.0,0.0747364461422,1.0,1.0,0.0,1.55131399632,1.0,0.0,0.0,0.0,1.17259120941
39015.3805556,0.0,0.0,55.8351364136,32.8333358765,-0.35246938467,-0.0334602072835,32.589099884,0.0494693890214,0.0334671288729,0.0,0.0762020871043,1.0,1.0,0.0,1.4915034771,1.0,0.0,0.0,0.0,1.12738227844
39015.38125,0.0,0.0,53.4740715027,32.8333358765,-0.35246938467,-0.0334602072835,32.589099884,0.0329795926809,0.0334671288729,0.0,0.0769349113107,1.0,1.0,0.0,1.45033109188,1.0,0.0,0.0,0.0,1.09626126289
39015.3819444,27.0,15.0,51.4365272522,32.8555793762,-0.0474081635475,-0.171512112021,32.6112670898,0.0989387780428,0.0669342577457,0.0,0.0798662379384,1.0,1.0,0.0,1.47120034695,1.0,0.0,0.0,0.0,1.11203575134
39015.3826389,0.0,0.0,48.8068389893,32.8778343201,0.0103061217815,-0.188245683908,32.633441925,0.0494693890214,0.0334671288729,0.0,0.0762020871043,1.0,1.0,0.0,1.46224939823,1.0,0.0,0.0,0.0,1.10527002811
39015.3833333,1.0,1.0,47.3572540283,32.9000968933,0.0103061217815,-0.188245683908,32.6556243896,0.0494693890214,0.0502006933093,0.0,0.0732708126307,1.0,1.0,0.0,1.46595656872,1.0,0.0,0.0,0.0,1.10807216167
39015.3840278,0.0,0.0,45.906703949,32.9223632812,0.0103061217815,-0.188245683908,32.6778106689,0.0494693890214,0.0502006933093,0.0,0.0718051791191,1.0,1.0,0.0,1.47079706192,1.0,0.0,0.0,0.0,1.11173093319
39015.3847222,1.0,0.0,45.0466156006,32.9446411133,0.00206122361124,-0.188245683908,32.7000083923,0.0329795926809,0.0502006933093,0.0,0.0696067586541,1.0,1.0,0.0,1.47450566292,1.0,0.0,0.0,0.0,1.11453413963
39015.3854167,0.0,0.0,44.159488678,32.9446411133,0.00206122361124,-0.184062287211,32.7222099304,0.0164897963405,0.0502006933093,0.0,0.0688739567995,1.0,1.0,0.0,1.47568643093,1.0,0.0,0.0,0.0,1.11542665958
39015.3861111,0.0,0.0,43.2985458374,32.96692276,0.00206122361124,-0.184062287211,32.7444190979,0.0164897963405,0.0502006933093,0.0,0.0681411549449,1.0,1.0,0.0,1.47565734386,1.0,0.0,0.0,0.0,1.11540460587
39015.3868056,0.0,0.0,42.7329902649,32.9892158508,0.00206122361124,-0.184062287211,32.7666397095,0.0164897963405,0.0502006933093,0.0,0.0666755586863,1.0,1.0,0.0,1.47559916973,1.0,0.0,0.0,0.0,1.11536073685
39015.3875,1.0,0.0,41.8710746765,33.0115127563,0.00206122361124,-0.184062287211,32.7888641357,0.0164897963405,0.0502006933093,0.0,0.0666755586863,1.0,1.0,0.0,1.47559916973,1.0,0.0,0.0,0.0,1.11536073685
39015.3881944,0.0,0.0,41.3047485352,33.0338172913,-0.00206122547388,-0.184062287211,32.8110961914,0.0329795926809,0.0502006933093,0.0,0.0659427642822,1.0,1.0,0.0,1.47557008266,1.0,0.0,0.0,0.0,1.11533868313
39015.3888889,0.0,0.0,41.0343170166,33.0561294556,-0.00206122547388,-0.184062287211,32.8333358765,0.0329795926809,0.0502006933093,0.0,0.0652099698782,1.0,1.0,0.0,1.4755409956,1.0,0.0,0.0,0.0,1.11531674862
39015.3895833,1.0,0.0,40.4674263,33.0784492493,-0.00206122547388,-0.184062287211,32.8555793762,0.0329795926809,0.0502006933093,0.0,0.0644771754742,1.0,1.0,0.0,1.47551190853,1.0,0.0,0.0,0.0,1.1152946949
39015.3902778,43.0,34.0,40.493057251,33.1007766724,-0.49263265729,-0.0920276865363,32.8778343201,0.115428574383,0.150602072477,0.0,0.0703395679593,1.0,0.0,0.0,1.58619463444,1.0,0.0,0.0,0.0,1.19895648956
39015.3909722,90.0,123.0,48.4955406189,33.1007766724,-0.641040861607,0.150609001517,32.8555793762,0.906938791275,0.686076164246,0.0,0.0696067586541,1.0,0.0,0.0,1.4866758585,1.0,0.0,0.0,0.0,1.12373328209
39015.3916667,145.0,151.0,82.3603973389,32.9892158508,-0.162836745381,-0.0460103824735,32.6778106689,1.30269396305,0.970546722412,17.0,0.110647194088,0.0,0.0,0.0,1.4866758585,1.0,0.0,0.0,0.0,1.12373328209
39015.3923611,1.0,0.0,78.73828125,32.9446411133,0.00206122361124,-0.204979240894,32.633441925,0.0494693890214,0.0502006933093,0.0,0.0915918648243,1.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.3930556,1.0,0.0,78.4053878784,32.9223632812,-0.00206122547388,-0.204979240894,32.6112670898,0.0494693890214,0.0502006933093,0.0,0.0908589959145,1.0,0.0,0.0,1.60953938961,1.0,0.0,0.0,0.0,1.21660208702
39015.39375,0.0,0.0,76.3751678467,32.9446411133,-0.00206122547388,-0.204979240894,32.633441925,0.0494693890214,0.0502006933093,0.0,0.0901261344552,1.0,0.0,0.0,1.49957740307,1.0,0.0,0.0,0.0,1.13348507881
39015.3944444,13.0,15.0,75.1935424805,32.9446411133,-0.232918381691,-0.217529416084,32.6556243896,0.0989387780428,0.0669342577457,0.0,0.0893932655454,1.0,0.0,0.0,1.49249148369,1.0,0.0,0.0,0.0,1.12812912464
39015.3951389,26.0,12.0,73.4570007324,32.96692276,-0.723489820957,-0.0836609005928,32.6778106689,0.0989387780428,0.0669342577457,0.0,0.0879275500774,1.0,0.0,0.0,1.50429785252,1.0,0.0,0.0,0.0,1.13705313206
39015.3958333,1.0,0.0,71.6837997437,32.96692276,-0.764714300632,-0.0543771646917,32.6778106689,0.0494693890214,0.0502006933093,0.0,0.0864618346095,1.0,0.0,0.0,1.49411737919,1.0,0.0,0.0,0.0,1.12935805321
39015.3965278,11.0,6.0,69.9104919434,32.96692276,-0.77295923233,-0.00417647138238,32.6778106689,0.0659591853619,0.0502006933093,0.0,0.0864618346095,1.0,0.0,0.0,1.48327279091,1.0,0.0,0.0,0.0,1.12116098404
39015.3972222,37.0,33.0,67.6143188477,33.0115127563,-0.043285716325,-0.209162637591,32.7222099304,0.115428574383,0.100401386619,0.0,0.0871946886182,1.0,0.0,0.0,1.51915538311,1.0,0.0,0.0,0.0,1.1482834816
39015.3979167,0.0,0.0,63.2432060242,33.0561294556,0.224673479795,-0.276096880436,32.7888641357,0.0659591853619,0.0502006933093,0.0,0.083530433476,1.0,0.0,0.0,1.50868725777,1.0,0.0,0.0,0.0,1.140370965
39015.3986111,0.0,0.0,59.4584579468,33.1007766724,0.224673479795,-0.276096880436,32.8333358765,0.0494693890214,0.0502006933093,0.0,0.0813319087029,1.0,0.0,0.0,1.49080014229,1.0,0.0,0.0,0.0,1.12685060501
39015.3993056,22.0,25.0,57.1508140564,33.1454544067,0.249408170581,-0.292830467224,32.8778343201,0.148408174515,0.117134951055,0.0,0.0798662379384,1.0,0.0,0.0,1.53181052208,1.0,0.0,0.0,0.0,1.15784919262
39015.4,4.0,3.0,58.4000892639,33.1901626587,0.298877567053,-0.405782014132,32.9223632812,0.0659591853619,0.0334671288729,0.0,0.0798662379384,1.0,0.0,0.0,1.49903714657,1.0,0.0,0.0,0.0,1.13307678699
39015.4006944,0.0,0.0,59.2900047302,33.1901626587,0.294755101204,-0.409965395927,32.9223632812,0.0494693890214,0.0334671288729,0.0,0.0805990695953,1.0,0.0,0.0,1.46167230606,1.0,0.0,0.0,0.0,1.10483384132
39015.4013889,3.0,4.0,59.6188735962,33.2125282288,0.294755101204,-0.409965395927,32.9446411133,0.0659591853619,0.0334671288729,0.0,0.0813319087029,0.0,0.0,0.0,1.43456375599,1.0,0.0,0.0,0.0,1.08434331417
39015.4020833,36.0,37.0,60.2123260498,33.2125282288,-0.121612250805,-0.368131488562,32.9446411133,0.164897963405,0.117134951055,0.0,0.0901261344552,0.0,0.0,0.0,1.53196752071,1.0,0.0,0.0,0.0,1.15796780586
39015.4027778,103.0,108.0,58.7606964111,33.2349014282,-0.105122454464,0.0962249189615,32.9446411133,0.725551009178,0.635875463486,6.0,0.0827975943685,0.0,0.0,0.0,1.7043299675,1.0,0.0,0.0,0.0,1.28825139999
39015.4034722,60.0,48.0,65.815246582,33.1901626587,-0.162836745381,0.966370284557,32.9223632812,0.263836741447,0.217536330223,0.0,0.0813319087029,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.4041667,110.0,80.0,73.4516525269,33.1454544067,-0.480265319347,0.732100367546,32.8555793762,0.3462857306,0.267737030983,0.0,0.0827975943685,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.4048611,55.0,49.0,79.0040588379,33.1007766724,-0.204061225057,0.970553636551,32.7888641357,0.164897963405,0.167335644364,0.0,0.083530433476,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.4055556,76.0,68.0,84.5884170532,33.0784492493,-0.509122490883,0.719550192356,32.7444190979,0.362775504589,0.23426990211,0.0,0.0842632800341,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
39015.40625,168.0,91.0,91.3090286255,33.0338172913,-0.793571472168,0.543847739697,32.7000083923,0.395755112171,0.23426990211,0.0,0.083530433476,0.0,0.0,0.0,1.53568994999,1.0,0.0,0.0,0.0,1.16078150272
39015.4069444,149.0,103.0,95.3611450195,32.9892158508,-0.117489799857,0.999837398529,32.6556243896,0.445224493742,0.351404845715,0.0,0.083530433476,0.0,0.0,0.0,1.55708682537,1.0,0.0,0.0,0.0,1.17695474625
39015.4076389,4.0,0.0,95.9086303711,32.96692276,-0.109244897962,1.00820422173,32.633441925,0.0824489817023,0.0669342577457,0.0,0.0842632800341,0.0,0.0,0.0,1.65798938274,1.0,0.0,0.0,0.0,1.25322389603
39015.4083333,23.0,19.0,97.3851318359,32.96692276,-0.121612250805,0.991470634937,32.6112670898,0.115428574383,0.100401386619,0.0,0.0842632800341,0.0,0.0,0.0,1.58573865891,1.0,0.0,0.0,0.0,1.1986117363
39015.4090278,16.0,14.0,98.5662841797,32.96692276,-0.286510199308,0.878519058228,32.6112670898,0.0989387780428,0.0836678221822,0.0,0.0849961340427,0.0,0.0,0.0,1.5463745594,1.0,0.0,0.0,0.0,1.16885769367
39015.4097222,39.0,23.0,100.588447571,32.9446411133,-0.867775559425,0.481096893549,32.589099884,0.148408174515,0.100401386619,0.0,0.083530433476,0.0,0.0,0.0,1.54800450802,1.0,0.0,0.0,0.0,1.17008972168
39015.4104167,2.0,0.0,101.929222107,32.8778343201,-0.855408191681,0.497830450535,32.5226402283,0.0989387780428,0.0669342577457,0.0,0.0820647478104,0.0,0.0,0.0,1.52922093868,1.0,0.0,0.0,0.0,1.15589177608
39015.4111111,138.0,74.0,105.081054688,32.8333358765,-0.665775537491,0.627515614033,32.4562454224,0.329795926809,0.200802773237,0.0,0.0813319087029,0.0,0.0,0.0,1.59644496441,1.0,0.0,0.0,0.0,1.20670437813
39015.4118056,6.0,5.0,106.213638306,32.8110961914,-0.125734701753,1.00820422173,32.4341278076,0.0659591853619,0.0502006933093,0.0,0.0820647478104,0.0,0.0,0.0,1.55421197414,1.0,0.0,0.0,0.0,1.17478168011
39015.4125,2.0,1.0,107.051094055,32.7888641357,-0.1298571527,1.00820422173,32.4341278076,0.0659591853619,0.0502006933093,0.0,0.0827975943685,0.0,0.0,0.0,1.50434100628,1.0,0.0,0.0,0.0,1.1370857954
39015.4131944,11.0,13.0,107.639968872,32.7888641357,-0.138102039695,1.00402081013,32.4341278076,0.0824489817023,0.0669342577457,0.0,0.0827975943685,0.0,0.0,0.0,1.49153196812,1.0,0.0,0.0,0.0,1.12740385532
39015.4138889,1.0,0.0,107.639968872,32.7888641357,-0.142224490643,1.00402081013,32.4120178223,0.0659591853619,0.0502006933093,0.0,0.083530433476,0.0,0.0,0.0,1.48149383068,1.0,0.0,0.0,0.0,1.11981630325
39015.4145833,5.0,1.0,108.228843689,32.7888641357,-0.138102039695,1.00402081013,32.4341278076,0.0824489817023,0.0502006933093,0.0,0.083530433476,0.0,0.0,0.0,1.47484600544,1.0,0.0,0.0,0.0,1.11479139328
39015.4152778,5.0,1.0,107.934410095,32.7888641357,-0.125734701753,1.00820422173,32.4341278076,0.0824489817023,0.0669342577457,0.0,0.083530433476,0.0,0.0,0.0,1.48598814011,1.0,0.0,0.0,0.0,1.12321341038
39015.4159722,63.0,50.0,107.345535278,32.7888641357,-0.179326534271,0.949636697769,32.4120178223,0.197877556086,0.167335644364,0.0,0.0827975943685,0.0,0.0,0.0,1.56530785561,1.0,0.0,0.0,0.0,1.18316876888
39015.4166667,66.0,39.0,107.299377441,32.7666397095,-0.871897995472,0.468546718359,32.3899116516,0.197877556086,0.117134951055,0.0,0.0820647478104,0.0,0.0,0.0,1.59239089489,1.0,0.0,0.0,0.0,1.20363998413
39015.4173611,15.0,21.0,109.560585022,32.7222099304,-0.674020409584,0.589865088463,32.3457260132,0.164897963405,0.133868515491,0.0,0.0805990695953,0.0,0.0,0.0,1.60356688499,1.0,0.0,0.0,0.0,1.21208763123
39015.4180556,2.0,1.0,108.678153992,32.7222099304,-0.150469392538,0.999837398529,32.3457260132,0.0659591853619,0.0669342577457,0.0,0.0805990695953,0.0,0.0,0.0,1.55663084984,1.0,0.0,0.0,0.0,1.17661011219
39015.41875,23.0,19.0,106.370544434,32.7444190979,-0.142224490643,0.995653986931,32.367816925,0.0989387780428,0.100401386619,0.0,0.0813319087029,0.0,0.0,0.0,1.5472997427,1.0,0.0,0.0,0.0,1.16955697536
39015.4194444,0.0,0.0,105.533241272,32.7666397095,-0.2164285779,0.991470634937,32.3899116516,0.0659591853619,0.0669342577457,0.0,0.0820647478104,0.0,0.0,0.0,1.52606737614,1.0,0.0,0.0,0.0,1.15350806713
39015.4201389,7.0,3.0,104.944503784,32.7666397095,-0.191693887115,0.995653986931,32.4120178223,0.0824489817023,0.0836678221822,0.0,0.0820647478104,0.0,0.0,0.0,1.52527594566,1.0,0.0,0.0,0.0,1.15290987492
39015.4208333,25.0,20.0,104.400985718,32.7888641357,-0.166959196329,0.999837398529,32.4120178223,0.0989387780428,0.100401386619,0.0,0.0820647478104,0.0,0.0,0.0,1.54090619087,1.0,0.0,0.0,0.0,1.16472434998
39015.4215278,93.0,59.0,104.650138855,32.7666397095,-0.566836774349,0.681899666786,32.3899116516,0.362775504589,0.284470587969,0.0,0.0813319087029,0.0,0.0,0.0,1.64901936054,1.0,0.0,0.0,0.0,1.24644374847
39015.4222222,12.0,8.0,103.76700592,32.7666397095,-0.166959196329,0.999837398529,32.3899116516,0.0989387780428,0.0836678221822,0.0,0.0798662379384,0.0,0.0,0.0,1.62009608746,1.0,0.0,0.0,0.0,1.22458148003
39015.4229167,21.0,16.0,105.238876343,32.7666397095,-0.179326534271,0.995653986931,32.3899116516,0.0989387780428,0.100401386619,0.0,0.0805990695953,0.0,0.0,0.0,1.58218216896,1.0,0.0,0.0,0.0,1.19592356682
39015.4236111,2.0,0.0,106.710678101,32.7666397095,-0.150469392538,1.00402081013,32.3899116516,0.0659591853619,0.0669342577457,0.0,0.0805990695953,0.0,0.0,0.0,1.53553318977,1.0,0.0,0.0,0.0,1.16066300869
39015.4243056,3.0,2.0,106.121963501,32.7666397095,-0.14634694159,1.00402081013,32.4120178223,0.0824489817023,0.0669342577457,0.0,0.0813319087029,0.0,0.0,0.0,1.51263165474,1.0,0.0,0.0,0.0,1.14335238934
39015.425,8.0,20.0,104.695449829,32.7888641357,-0.0762653052807,0.978920459747,32.4341278076,0.0989387780428,0.100401386619,0.0,0.0813319087029,0.0,0.0,0.0,1.53042423725,1.0,0.0,0.0,0.0,1.15680134296
39015.4256944,13.0,20.0,103.607772827,32.8333358765,-0.150469392538,0.999837398529,32.4562454224,0.0824489817023,0.117134951055,0.0,0.0820647478104,0.0,0.0,0.0,1.55988049507,1.0,0.0,0.0,0.0,1.1790664196
39015.4263889,0.0,0.0,102.768737793,32.8555793762,-0.150469392538,1.00402081013,32.50050354,0.0659591853619,0.0836678221822,0.0,0.0820647478104,0.0,0.0,0.0,1.55386912823,1.0,0.0,0.0,0.0,1.17452263832
39015.4270833,1.0,0.0,102.518959045,32.8778343201,-0.14634694159,1.00402081013,32.5226402283,0.0824489817023,0.0836678221822,0.0,0.0820647478104,0.0,0.0,0.0,1.5412607193,1.0,0.0,0.0,0.0,1.16499221325
39015.4277778,2.0,2.0,102.269088745,32.9000968933,-0.14634694159,1.00402081013,32.5447883606,0.0824489817023,0.0836678221822,0.0,0.0827975943685,0.0,0.0,0.0,1.53406083584,1.0,0.0,0.0,0.0,1.15955007076
39015.4284722,2.0,0.0,102.314193726,32.9223632812,-0.142224490643,1.00402081013,32.5669403076,0.0824489817023,0.0836678221822,0.0,0.0827975943685,0.0,0.0,0.0,1.53250133991,1.0,0.0,0.0,0.0,1.15837132931
39015.4291667,2.0,0.0,102.064254761,32.9446411133,-0.142224490643,1.00402081013,32.589099884,0.0824489817023,0.0836678221822,0.0,0.0827975943685,0.0,0.0,0.0,1.53250133991,1.0,0.0,0.0,0.0,1.15837132931
39015.4298611,8.0,5.0,102.404708862,32.96692276,-0.142224490643,1.00402081013,32.589099884,0.0989387780428,0.100401386619,0.0,0.0827975943685,0.0,0.0,0.0,1.54471886158,1.0,0.0,0.0,0.0,1.16760611534
39015.4305556,27.0,35.0,102.450134277,32.9892158508,-0.158714294434,0.999837398529,32.6112670898,0.115428574383,0.167335644364,0.0,0.0827975943685,0.0,0.0,0.0,1.59136462212,1.0,0.0,0.0,0.0,1.20286428928
39015.43125,164.0,139.0,103.631477356,32.9892158508,-0.426673471928,0.635882377625,32.633441925,1.17077553272,0.903612494469,12.0,0.0827975943685,0.0,0.0,0.0,1.84694087505,1.0,0.0,0.0,0.0,1.39604663849
39015.4319444,359.0,277.0,109.442192078,32.9446411133,-0.954346954823,0.108775086701,32.5669403076,2.01175522804,0.585674762726,0.0,0.0827975943685,0.0,0.0,0.0,1.99375069141,1.0,0.0,0.0,0.0,1.50701570511
39015.4326389,365.0,100.0,107.531234741,32.8778343201,-0.96259188652,0.087858133018,32.5226402283,1.02236735821,0.251003473997,0.0,0.0813319087029,0.0,0.0,0.0,1.60498154163,1.0,0.0,0.0,0.0,1.21315693855
39015.4333333,368.0,134.0,108.074081421,32.8555793762,-0.896632671356,0.075307957828,32.4783706665,1.02236735821,0.284470587969,0.0,0.0813319087029,0.0,0.0,0.0,1.57140243053,1.0,0.0,0.0,0.0,1.18777549267
39015.4340278,165.0,95.0,106.305732727,32.8555793762,-0.913122475147,0.179892733693,32.4783706665,0.742040812969,0.217536330223,0.0,0.0813319087029,0.0,0.0,0.0,1.54713451862,1.0,0.0,0.0,0.0,1.16943204403
39015.4347222,227.0,130.0,103.607772827,32.8333358765,-0.946102082729,0.129692047834,32.4783706665,0.593632698059,0.23426990211,0.0,0.0805990695953,0.0,0.0,0.0,1.54025650024,1.0,0.0,0.0,0.0,1.1642332077
39015.4354167,412.0,380.0,101.839729309,32.8333358765,-0.941979646683,0.100408308208,32.4783706665,2.80326533318,0.870145320892,0.0,0.0798662379384,0.0,0.0,0.0,1.9053248167,1.0,0.0,0.0,0.0,1.44017732143
39015.4361111,71.0,26.0,97.7572937012,32.8555793762,-0.863653063774,0.14642560482,32.50050354,0.230857148767,0.117134951055,0.0,0.0791333988309,0.0,0.0,0.0,1.71987318993,1.0,0.0,0.0,0.0,1.30000007153
